                         -1.9375,                      43.3671875,                    -84.02734375,                           44025
                     -1.94140625,                      43.5390625,                    -84.52734375,                           43897
                      -1.9453125,                     43.70703125,                    -85.02734375,                           43769
                     -1.94921875,                     43.87890625,                       -85.53125,                           43640
                       -1.953125,                       44.046875,                       -86.03125,                           43512
                     -1.95703125,                        44.21875,                     -86.5390625,                           43382
                      -1.9609375,                     44.38671875,                    -87.04296875,                           43253
                     -1.96484375,                     44.55859375,                    -87.55078125,                           43123
                        -1.96875,                      44.7265625,                    -88.05859375,                           42993
                     -1.97265625,                      44.8984375,                     -88.5703125,                           42862
                      -1.9765625,                     45.06640625,                      -89.078125,                           42732
                     -1.98046875,                     45.23828125,                       -89.59375,                           42600
                       -1.984375,                        45.40625,                    -90.10546875,                           42469
                     -1.98828125,                       45.578125,                         -90.625,                           42336
                      -1.9921875,                           45.75,                    -91.14453125,                           42203
                     -1.99609375,                     45.91796875,                    -91.66015625,                           42071
